Country Name,Year,Water,Life
British Virgin Islands,1990,,73.927
Virgin Islands (U.S.),1990,,71.2504634146341
Viet Nam,1990,,69.213
Vanuatu,1990,,66.675
World,1990,,65.1883960000587
Samoa,1990,,67.658
Kosovo,1990,,70.917
"Yemen, Rep.",1990,,58.699
South Africa,1990,,63.375
Zambia,1990,,47.926
Zimbabwe,1990,,59.426
Aruba,1991,,73.1
Africa Eastern and Southern,1991,,50.3904596093263
Afghanistan,1991,,46.663
Africa Western and Central,1991,,48.6624610142838
Angola,1991,,43.813
Albania,1991,,73.378
Andorra,1991,,
Arab World,1991,,63.1796143554706
United Arab Emirates,1991,,72.241
Argentina,1991,,72.319
Armenia,1991,,68.643
American Samoa,1991,,
Antigua and Barbuda,1991,,73.435
Australia,1991,,77.2756097560976
Austria,1991,,75.6170731707317
Azerbaijan,1991,,62.052
Burundi,1991,,44.227
Belgium,1991,,76.1921951219512
Benin,1991,,53.624
Burkina Faso,1991,,49.45
Bangladesh,1991,,54.154
Bulgaria,1991,,71.5609756097561
Bahrain,1991,,72.764
"Bahamas, The",1991,,69.616
Bosnia and Herzegovina,1991,,72.089
Belarus,1991,,70.3780487804878
Belize,1991,,70.248
Bermuda,1991,,74.886
Bolivia,1991,,57.097
Brazil,1991,,66.31
Barbados,1991,,72.843
Brunei Darussalam,1991,,71.871
Bhutan,1991,,56.642
Botswana,1991,,59.473
Central African Republic,1991,,49.252
Canada,1991,,77.5934146341464
Central Europe and the Baltics,1991,,70.5752213034774
Switzerland,1991,,77.5146341463415
Channel Islands,1991,,76.617
Chile,1991,,73.574
China,1991,,68.169
Cote d'Ivoire,1991,,52.323
Cameroon,1991,,54.658
"Congo, Dem. Rep.",1991,,48.948
"Congo, Rep.",1991,,55.243
Colombia,1991,,68.813
Comoros,1991,,56.194
Cabo Verde,1991,,65.176
Costa Rica,1991,,76.591
Caribbean small states,1991,,69.5491579780903
Cuba,1991,,74.093
Curacao,1991,,72.3497073170732
Cayman Islands,1991,,
Cyprus,1991,,73.716
Czechia,1991,,71.8982926829268
Germany,1991,,75.319512195122
Djibouti,1991,,55.156
Dominica,1991,,69.646
Denmark,1991,,75.1578048780488
Dominican Republic,1991,,67.625
Algeria,1991,,67.688
East Asia & Pacific (excluding high income),1991,,67.3584271101554
Early-demographic dividend,1991,,61.1354315209714
East Asia & Pacific,1991,,68.492255302735
Europe & Central Asia (excluding high income),1991,,68.323251674641
Europe & Central Asia,1991,,72.1692512851586
Ecuador,1991,,69.625
"Egypt, Arab Rep.",1991,,64.755
Euro area,1991,,75.9601490185218
Eritrea,1991,,50.607
Spain,1991,,76.9712195121951
Estonia,1991,,69.3731707317073
Ethiopia,1991,,46.13
European Union,1991,,74.8099607606176
Fragile and conflict affected situations,1991,,53.3049598405255
Finland,1991,,75.2275609756098
Fiji,1991,,65.643
France,1991,,76.8487804878049
Faroe Islands,1991,,76.3634146341464
"Micronesia, Fed. Sts.",1991,,67.619
Gabon,1991,,60.397
United Kingdom,1991,,76.0829268292683
Georgia,1991,,68.245
Ghana,1991,,56.012
Gibraltar,1991,,76.994
Guinea,1991,,47.546
"Gambia, The",1991,,52.127
Guinea-Bissau,1991,,47.465
Equatorial Guinea,1991,,50.969
Greece,1991,,77.1365853658537
Grenada,1991,,70.974
Greenland,1991,,65.0317073170732
Guatemala,1991,,62.725
Guam,1991,,72.497
Guyana,1991,,62.622
High income,1991,,75.4464269750083
"Hong Kong SAR, China",1991,,77.8729268292683
Honduras,1991,,65.752
Heavily indebted poor countries (HIPC),1991,,49.2081967029127
Croatia,1991,,72.1853658536586
Haiti,1991,,53.391
Hungary,1991,,69.3770731707317
IBRD only,1991,,65.4747669067558
IDA & IBRD total,1991,,63.0201617944929
IDA total,1991,,53.3072495298966
IDA blend,1991,,55.2090734140957
Indonesia,1991,,63.537
IDA only,1991,,52.3715299280703
Isle of Man,1991,,72.151
India,1991,,59.055
Not classified,1991,,
Ireland,1991,,75.025
"Iran, Islamic Rep.",1991,,66.459
Iraq,1991,,62.519
Iceland,1991,,77.9919512195122
Israel,1991,,76.7585365853659
Italy,1991,,77.0195121951219
Jamaica,1991,,72.186
Jordan,1991,,70.093
Japan,1991,,79.0368292682927
Kazakhstan,1991,,67.6
Kenya,1991,,58.005
Kyrgyz Republic,1991,,68.5512195121951
Cambodia,1991,,55.793
Kiribati,1991,,61.422
St. Kitts and Nevis,1991,,66.15
"Korea, Rep.",1991,,72.0463414634146
Kuwait,1991,,74.216
Latin America & Caribbean (excluding high income),1991,,67.7031899378219
Lao PDR,1991,,54.46
Lebanon,1991,,71.176
Liberia,1991,,42.795
Libya,1991,,69.82
St. Lucia,1991,,70.602
Latin America & Caribbean,1991,,68.177442032764
Least developed countries: UN classification,1991,,50.4139196650487
Low income,1991,,49.6936529879089
Liechtenstein,1991,,
Sri Lanka,1991,,71.751
Lower middle income,1991,,59.4100205700707
Low & middle income,1991,,62.8844848180583
Lesotho,1991,,59.193
Late-demographic dividend,1991,,68.4000288684891
Lithuania,1991,,70.3641463414634
Luxembourg,1991,,75.4634146341463
Latvia,1991,,69.0324390243903
"Macao SAR, China",1991,,77.904
St. Martin (French part),1991,,75.917
Morocco,1991,,62.946
Monaco,1991,,
Moldova,1991,,66.977
Madagascar,1991,,52.357
Maldives,1991,,64.304
Middle East & North Africa,1991,,66.2022315339596
Mexico,1991,,70.298
Marshall Islands,1991,,62.282
Middle income,1991,,63.8536027220043
North Macedonia,1991,,71.8444390243903
Mali,1991,,47.216
Malta,1991,,75.3554634146342
Myanmar,1991,,57.014
Middle East & North Africa (excluding high income),1991,,65.5827064622717
Montenegro,1991,,75.6826097560976
Mongolia,1991,,59.237
Northern Mariana Islands,1991,,
Mozambique,1991,,44.66
Mauritania,1991,,59.936
Mauritius,1991,,69.9560975609756
Malawi,1991,,43.312
Malaysia,1991,,71.442
North America,1991,,75.5879516717528
Namibia,1991,,62.098
New Caledonia,1991,,70.3585365853659
Niger,1991,,42.218
Nigeria,1991,,45.691
Nicaragua,1991,,63.931
Netherlands,1991,,77.0
Norway,1991,,76.9807317073171
Nepal,1991,,55.712
Nauru,1991,,61.303
New Zealand,1991,,76.0317073170732
OECD members,1991,,74.7953714645649
Oman,1991,,70.189
Other small states,1991,,61.9891815131506
Pakistan,1991,,60.259
Panama,1991,,71.207
Peru,1991,,65.434
Philippines,1991,,66.304
Palau,1991,,
Papua New Guinea,1991,,59.908
Poland,1991,,70.5878048780488
Pre-demographic dividend,1991,,48.6498620116214
Puerto Rico,1991,,73.913
"Korea, Dem. People's Rep.",1991,,70.313
Portugal,1991,,74.0146341463415
Paraguay,1991,,68.173
West Bank and Gaza,1991,,68.306
Pacific island small states,1991,,65.8795554627824
Post-demographic dividend,1991,,75.5940365524855
French Polynesia,1991,,74.149
Qatar,1991,,73.966
Romania,1991,,69.7843902439024
Russian Federation,1991,,68.4743902439024
Rwanda,1991,,46.519
South Asia,1991,,58.7366410195772
Saudi Arabia,1991,,69.366
Sudan,1991,,50.213
Senegal,1991,,57.139
Singapore,1991,,75.6463414634146
Solomon Islands,1991,,65.579
Sierra Leone,1991,,43.506
El Salvador,1991,,63.856
San Marino,1991,,
Somalia,1991,,26.565
Serbia,1991,,70.6177073170732
Sub-Saharan Africa (excluding high income),1991,,49.6968417810694
South Sudan,1991,,30.148
Sub-Saharan Africa,1991,,49.6996310276074
Small states,1991,,64.0220203270701
Sao Tome and Principe,1991,,61.429
Suriname,1991,,64.453
Slovak Republic,1991,,70.8829268292683
Slovenia,1991,,73.3536585365854
Sweden,1991,,77.6668292682927
Eswatini,1991,,62.685
Sint Maarten (Dutch part),1991,,71.954
Seychelles,1991,,70.7121951219512
Syrian Arab Republic,1991,,70.036
Turks and Caicos Islands,1991,,68.888
Chad,1991,,45.941
East Asia & Pacific (IDA & IBRD countries),1991,,67.3195138335551
Europe & Central Asia (IDA & IBRD countries),1991,,68.6446988524617
Togo,1991,,54.268
Thailand,1991,,70.717
Tajikistan,1991,,61.379
Turkmenistan,1991,,64.035
Latin America & the Caribbean (IDA & IBRD countries),1991,,67.9769949265823
Timor-Leste,1991,,44.985
Middle East & North Africa (IDA & IBRD countries),1991,,65.5585440291806
Tonga,1991,,67.518
South Asia (IDA & IBRD),1991,,58.7366410195772
Sub-Saharan Africa (IDA & IBRD countries),1991,,49.6996310276074
Trinidad and Tobago,1991,,68.859
Tunisia,1991,,70.521
Turkiye,1991,,68.169
Tuvalu,1991,,61.909
Tanzania,1991,,51.306
Uganda,1991,,46.316
Ukraine,1991,,69.2980487804878
Upper middle income,1991,,67.765799261489
Uruguay,1991,,73.305
United States,1991,,75.3658536585366
Uzbekistan,1991,,65.131
St. Vincent and the Grenadines,1991,,72.937
"Venezuela, RB",1991,,71.832
British Virgin Islands,1991,,72.872
Virgin Islands (U.S.),1991,,71.4517804878049
Viet Nam,1991,,69.849
Vanuatu,1991,,67.203
World,1991,,65.335179567344
Samoa,1991,,67.881
Kosovo,1991,,71.246
"Yemen, Rep.",1991,,59.049
South Africa,1991,,63.265
Zambia,1991,,47.097
Zimbabwe,1991,,58.091
Aruba,1992,,73.179
Africa Eastern and Southern,1992,,49.9621136475362
Afghanistan,1992,,47.596
Africa Western and Central,1992,,48.7372663398837
Angola,1992,,42.209
Albania,1992,,73.715
Andorra,1992,,
Arab World,1992,,63.4744102104117
United Arab Emirates,1992,,72.306
Argentina,1992,,72.43
Armenia,1992,,68.627
American Samoa,1992,,
Antigua and Barbuda,1992,,73.417
Australia,1992,,77.3780487804878
Austria,1992,,75.8170731707317
Azerbaijan,1992,,61.296
Burundi,1992,,43.895
Belgium,1992,,76.3512195121951
Benin,1992,,54.089
Burkina Faso,1992,,49.437
Bangladesh,1992,,57.635
Bulgaria,1992,,71.4943902439024
Bahrain,1992,,72.953
"Bahamas, The",1992,,70.668
Bosnia and Herzegovina,1992,,51.785
Belarus,1992,,70.0219512195122
Belize,1992,,69.979
Bermuda,1992,,73.8
Bolivia,1992,,57.629
Brazil,1992,,66.708
Barbados,1992,,72.915
Brunei Darussalam,1992,,72.081
Bhutan,1992,,57.423
Botswana,1992,,58.348
Central African Republic,1992,,48.793
Canada,1992,,77.8380487804878
Central Europe and the Baltics,1992,,70.7328371314157
Switzerland,1992,,77.8060975609756
Channel Islands,1992,,78.125
Chile,1992,,74.135
China,1992,,68.734
Cote d'Ivoire,1992,,52.138
Cameroon,1992,,54.481
"Congo, Dem. Rep.",1992,,49.244
"Congo, Rep.",1992,,54.663
Colombia,1992,,69.038
Comoros,1992,,56.733
Cabo Verde,1992,,65.318
Costa Rica,1992,,76.627
Caribbean small states,1992,,69.5525009368653
Cuba,1992,,74.162
Curacao,1992,,72.4180731707317
Cayman Islands,1992,,
Cyprus,1992,,74.177
Czechia,1992,,72.2717073170732
Germany,1992,,75.819512195122
Djibouti,1992,,54.452
Dominica,1992,,70.282
Denmark,1992,,75.1941463414634
Dominican Republic,1992,,68.084
Algeria,1992,,67.757
East Asia & Pacific (excluding high income),1992,,67.8799757949844
Early-demographic dividend,1992,,61.6205564110476
East Asia & Pacific,1992,,68.9587706073025
Europe & Central Asia (excluding high income),1992,,67.2529310055231
Europe & Central Asia,1992,,71.8906790558254
Ecuador,1992,,70.117
"Egypt, Arab Rep.",1992,,65.031
Euro area,1992,,76.3008691097006
Eritrea,1992,,52.465
Spain,1992,,77.41
Estonia,1992,,68.8634146341464
Ethiopia,1992,,46.901
European Union,1992,,75.1268928818128
Fragile and conflict affected situations,1992,,53.277820942241
Finland,1992,,75.4553658536585
Fiji,1992,,65.827
France,1992,,77.1
Faroe Islands,1992,,76.6146341463415
"Micronesia, Fed. Sts.",1992,,67.832
Gabon,1992,,60.545
United Kingdom,1992,,76.4341463414634
Georgia,1992,,67.783
Ghana,1992,,56.231
Gibraltar,1992,,75.559
Guinea,1992,,48.363
"Gambia, The",1992,,52.941
Guinea-Bissau,1992,,47.92
Equatorial Guinea,1992,,51.113
Greece,1992,,77.3829268292683
Grenada,1992,,71.291
Greenland,1992,,65.1960975609756
Guatemala,1992,,62.913
Guam,1992,,72.718
Guyana,1992,,62.787
High income,1992,,75.7071536014841
"Hong Kong SAR, China",1992,,77.6734146341464
Honduras,1992,,65.991
Heavily indebted poor countries (HIPC),1992,,49.1878018441342
Croatia,1992,,71.2414634146342
Haiti,1992,,53.842
Hungary,1992,,69.1170731707317
IBRD only,1992,,65.7714639021482
IDA & IBRD total,1992,,63.3017840620266
IDA total,1992,,53.6294939509619
IDA blend,1992,,55.0201122945286
Indonesia,1992,,64.126
IDA only,1992,,52.9450705257658
Isle of Man,1992,,73.078
India,1992,,59.452
Not classified,1992,,
Ireland,1992,,75.4150975609756
"Iran, Islamic Rep.",1992,,66.776
Iraq,1992,,66.708
Iceland,1992,,78.760243902439
Israel,1992,,76.5048780487805
Italy,1992,,77.419512195122
Jamaica,1992,,72.189
Jordan,1992,,70.316
Japan,1992,,79.080243902439
Kazakhstan,1992,,67.4
Kenya,1992,,57.259
Kyrgyz Republic,1992,,68.1024390243903
Cambodia,1992,,56.021
Kiribati,1992,,61.893
St. Kitts and Nevis,1992,,66.972
"Korea, Rep.",1992,,72.4975609756098
Kuwait,1992,,75.691
Latin America & Caribbean (excluding high income),1992,,68.0491992559632
Lao PDR,1992,,54.952
Lebanon,1992,,71.192
Liberia,1992,,42.738
Libya,1992,,70.232
St. Lucia,1992,,70.799
Latin America & Caribbean,1992,,68.5058502230062
Least developed countries: UN classification,1992,,51.0674694155414
Low income,1992,,49.5935825975985
Liechtenstein,1992,,
Sri Lanka,1992,,72.53
Lower middle income,1992,,59.7987102130618
Low & middle income,1992,,63.1704040778872
Lesotho,1992,,58.555
Late-demographic dividend,1992,,68.7016338681377
Lithuania,1992,,70.2343902439025
Luxembourg,1992,,75.7707317073171
Latvia,1992,,68.3960975609756
"Macao SAR, China",1992,,78.28
St. Martin (French part),1992,,75.327
Morocco,1992,,63.401
Monaco,1992,,
Moldova,1992,,66.96
Madagascar,1992,,53.039
Maldives,1992,,65.007
Middle East & North Africa,1992,,66.7719829247434
Mexico,1992,,70.616
Marshall Islands,1992,,62.383
Middle income,1992,,64.1803856423008
North Macedonia,1992,,71.2440731707317
Mali,1992,,47.496
Malta,1992,,75.2771219512195
Myanmar,1992,,57.251
Middle East & North Africa (excluding high income),1992,,66.1571994891114
Montenegro,1992,,74.3653658536585
Mongolia,1992,,59.641
Northern Mariana Islands,1992,,
Mozambique,1992,,44.949
Mauritania,1992,,60.261
Mauritius,1992,,70.0585365853659
Malawi,1992,,43.413
Malaysia,1992,,71.526
North America,1992,,75.8378374089233
Namibia,1992,,61.545
New Caledonia,1992,,71.6146341463415
Niger,1992,,42.947
Nigeria,1992,,45.668
Nicaragua,1992,,64.266
Netherlands,1992,,77.2170731707317
Norway,1992,,77.1843902439025
Nepal,1992,,56.71
Nauru,1992,,61.223
New Zealand,1992,,76.1243902439025
OECD members,1992,,75.0661513320614
Oman,1992,,70.656
Other small states,1992,,61.8408499221313
Pakistan,1992,,60.116
Panama,1992,,71.462
Peru,1992,,66.149
Philippines,1992,,67.088
Palau,1992,,
Papua New Guinea,1992,,60.218
Poland,1992,,71.090243902439
Pre-demographic dividend,1992,,48.5631630213706
Puerto Rico,1992,,73.939
"Korea, Dem. People's Rep.",1992,,70.824
Portugal,1992,,74.3121951219512
Paraguay,1992,,68.395
West Bank and Gaza,1992,,68.592
Pacific island small states,1992,,66.091306806729
Post-demographic dividend,1992,,75.709989022807
French Polynesia,1992,,74.419
Qatar,1992,,74.122
Romania,1992,,69.7843902439024
Russian Federation,1992,,66.8731707317073
Rwanda,1992,,44.319
South Asia,1992,,59.37658079705
Saudi Arabia,1992,,69.925
Sudan,1992,,45.891
Senegal,1992,,57.112
Singapore,1992,,75.9463414634146
Solomon Islands,1992,,65.767
Sierra Leone,1992,,43.621
El Salvador,1992,,64.657
San Marino,1992,,
Somalia,1992,,27.312
Serbia,1992,,70.8009268292683
Sub-Saharan Africa (excluding high income),1992,,49.4693367339244
South Sudan,1992,,22.724
Sub-Saharan Africa,1992,,49.4721606714275
Small states,1992,,63.9205908743691
Sao Tome and Principe,1992,,61.284
Suriname,1992,,64.65
Slovak Republic,1992,,71.7951219512195
Slovenia,1992,,73.3048780487805
Sweden,1992,,77.9987804878049
Eswatini,1992,,61.735
Sint Maarten (Dutch part),1992,,72.509
Seychelles,1992,,71.2146341463415
Syrian Arab Republic,1992,,70.263
Turks and Caicos Islands,1992,,69.64
Chad,1992,,46.102
East Asia & Pacific (IDA & IBRD countries),1992,,67.8411583719772
Europe & Central Asia (IDA & IBRD countries),1992,,67.7695205899005
Togo,1992,,54.299
Thailand,1992,,70.885
Tajikistan,1992,,55.074
Turkmenistan,1992,,63.875
Latin America & the Caribbean (IDA & IBRD countries),1992,,68.3163778110758
Timor-Leste,1992,,46.276
Middle East & North Africa (IDA & IBRD countries),1992,,66.1351551400815
Tonga,1992,,67.686
South Asia (IDA & IBRD),1992,,59.37658079705
Sub-Saharan Africa (IDA & IBRD countries),1992,,49.4721606714275
Trinidad and Tobago,1992,,68.391
Tunisia,1992,,70.701
Turkiye,1992,,68.486
Tuvalu,1992,,60.491
Tanzania,1992,,50.989
Uganda,1992,,46.368
Ukraine,1992,,68.7709756097561
Upper middle income,1992,,68.0710075872733
Uruguay,1992,,73.441
United States,1992,,75.6170731707317
Uzbekistan,1992,,65.109
St. Vincent and the Grenadines,1992,,72.624
"Venezuela, RB",1992,,71.806
British Virgin Islands,1992,,73.324
Virgin Islands (U.S.),1992,,71.652243902439
Viet Nam,1992,,69.958
Vanuatu,1992,,67.353
World,1992,,65.5963702526277
Samoa,1992,,68.385
Kosovo,1992,,71.487
"Yemen, Rep.",1992,,59.428
South Africa,1992,,63.341
Zambia,1992,,46.512
Zimbabwe,1992,,56.435
Aruba,1993,,73.225
Africa Eastern and Southern,1993,,50.2736279712378
Afghanistan,1993,,51.466
Africa Western and Central,1993,,48.8320388374723
Angola,1993,,42.101
Albania,1993,,73.939
Andorra,1993,,
Arab World,1993,,64.4583214725986
United Arab Emirates,1993,,72.521
Argentina,1993,,72.565
Armenia,1993,,68.841
American Samoa,1993,,
Antigua and Barbuda,1993,,73.482
Australia,1993,,77.8780487804878
Austria,1993,,76.0682926829268
Azerbaijan,1993,,61.286
Burundi,1993,,37.105
Belgium,1993,,76.3453658536585
Benin,1993,,54.537
Burkina Faso,1993,,49.209
Bangladesh,1993,,57.927
Bulgaria,1993,,71.3468292682927
Bahrain,1993,,73.375
"Bahamas, The",1993,,70.656
Bosnia and Herzegovina,1993,,51.519
Belarus,1993,,68.9707317073171
Belize,1993,,69.988
Bermuda,1993,,74.487
Bolivia,1993,,58.418
Brazil,1993,,67.109
Barbados,1993,,73.19
Brunei Darussalam,1993,,72.312
Bhutan,1993,,58.117
Botswana,1993,,57.719
Central African Republic,1993,,48.353
Canada,1993,,77.7048780487805
Central Europe and the Baltics,1993,,70.8459866151448
Switzerland,1993,,78.0853658536586
Channel Islands,1993,,76.547
Chile,1993,,74.195
China,1993,,69.216
Cote d'Ivoire,1993,,51.925
Cameroon,1993,,54.062
"Congo, Dem. Rep.",1993,,49.551
"Congo, Rep.",1993,,54.146
Colombia,1993,,69.342
Comoros,1993,,57.276
Cabo Verde,1993,,65.312
Costa Rica,1993,,76.703
Caribbean small states,1993,,69.6402500897809
Cuba,1993,,74.261
Curacao,1993,,72.4980731707317
Cayman Islands,1993,,
Cyprus,1993,,74.65
Czechia,1993,,72.7678048780488
Germany,1993,,75.8707317073171
Djibouti,1993,,55.774
Dominica,1993,,70.937
Denmark,1993,,75.1168292682927
Dominican Republic,1993,,68.472
Algeria,1993,,67.719
East Asia & Pacific (excluding high income),1993,,68.3512714889942
Early-demographic dividend,1993,,61.9013537912217
East Asia & Pacific,1993,,69.4010927393884
Europe & Central Asia (excluding high income),1993,,66.2752220329238
Europe & Central Asia,1993,,71.5324934583788
Ecuador,1993,,70.345
"Egypt, Arab Rep.",1993,,65.468
Euro area,1993,,76.4088353431057
Eritrea,1993,,53.234
Spain,1993,,77.5465853658537
Estonia,1993,,67.909756097561
Ethiopia,1993,,47.394
European Union,1993,,75.2554013396409
Fragile and conflict affected situations,1993,,53.6690214262448
Finland,1993,,75.7051219512195
Fiji,1993,,65.928
France,1993,,77.3
Faroe Islands,1993,,76.9146341463415
"Micronesia, Fed. Sts.",1993,,68.059
Gabon,1993,,60.718
United Kingdom,1993,,76.3853658536585
Georgia,1993,,67.656
Ghana,1993,,56.416
Gibraltar,1993,,78.52
Guinea,1993,,48.962
"Gambia, The",1993,,53.748
Guinea-Bissau,1993,,48.228
Equatorial Guinea,1993,,51.308
Greece,1993,,77.390243902439
Grenada,1993,,71.576
Greenland,1993,,65.5853658536585
Guatemala,1993,,63.349
Guam,1993,,72.952
Guyana,1993,,63.152
High income,1993,,75.7774486953704
"Hong Kong SAR, China",1993,,78.0160975609756
Honduras,1993,,66.251
Heavily indebted poor countries (HIPC),1993,,49.7959998525053
Croatia,1993,,71.5224390243903
Haiti,1993,,54.35
Hungary,1993,,69.1012195121951
IBRD only,1993,,66.0232525026147
IDA & IBRD total,1993,,63.5298329274195
IDA total,1993,,53.8768512357876
IDA blend,1993,,54.8267211922196
Indonesia,1993,,64.598
IDA only,1993,,53.4100572443775
Isle of Man,1993,,72.31
India,1993,,59.815
Not classified,1993,,
Ireland,1993,,75.2921951219512
"Iran, Islamic Rep.",1993,,67.139
Iraq,1993,,66.897
Iceland,1993,,78.9346341463415
Israel,1993,,77.1536585365854
Italy,1993,,77.7219512195122
Jamaica,1993,,71.921
Jordan,1993,,70.518
Japan,1993,,79.3036585365854
Kazakhstan,1993,,65.4
Kenya,1993,,56.617
Kyrgyz Republic,1993,,67.1926829268293
Cambodia,1993,,56.08
Kiribati,1993,,62.321
St. Kitts and Nevis,1993,,67.58
"Korea, Rep.",1993,,72.9975609756098
Kuwait,1993,,75.794
Latin America & Caribbean (excluding high income),1993,,68.397898870299
Lao PDR,1993,,55.435
Lebanon,1993,,71.382
Liberia,1993,,42.166
Libya,1993,,70.42
St. Lucia,1993,,71.114
Latin America & Caribbean,1993,,68.8313905696675
Least developed countries: UN classification,1993,,51.6132147408477
Low income,1993,,50.4078040474697
Liechtenstein,1993,,
Sri Lanka,1993,,73.052
Lower middle income,1993,,60.0173282525399
Low & middle income,1993,,63.4043355302537
Lesotho,1993,,57.991
Late-demographic dividend,1993,,68.9383163523874
Lithuania,1993,,68.9104878048781
Luxembourg,1993,,75.7121951219512
Latvia,1993,,66.7226829268293
"Macao SAR, China",1993,,78.63
St. Martin (French part),1993,,75.483
Morocco,1993,,63.872
Monaco,1993,,
Moldova,1993,,66.543
Madagascar,1993,,53.906
Maldives,1993,,65.739
Middle East & North Africa,1993,,67.1008997973969
Mexico,1993,,70.942
Marshall Islands,1993,,62.476
Middle income,1993,,64.3855092259715
North Macedonia,1993,,71.9252926829268
Mali,1993,,47.733
Malta,1993,,76.5993414634146
Myanmar,1993,,57.631
Middle East & North Africa (excluding high income),1993,,66.4699288396404
Montenegro,1993,,74.6332926829268
Mongolia,1993,,60.038
Northern Mariana Islands,1993,,
Mozambique,1993,,45.354
Mauritania,1993,,60.379
Mauritius,1993,,70.1073170731707
Malawi,1993,,43.388
Malaysia,1993,,71.826
North America,1993,,75.6464214971277
Namibia,1993,,60.86
New Caledonia,1993,,71.6560975609756
Niger,1993,,43.817
Nigeria,1993,,45.788
Nicaragua,1993,,64.685
Netherlands,1993,,76.9165853658537
Norway,1993,,77.1517073170732
Nepal,1993,,57.619
Nauru,1993,,61.338
New Zealand,1993,,76.4341463414634
OECD members,1993,,75.1682268461539
Oman,1993,,71.165
Other small states,1993,,61.7740792565836
Pakistan,1993,,59.934
Panama,1993,,71.8
Peru,1993,,66.681
Philippines,1993,,67.542
Palau,1993,,
Papua New Guinea,1993,,60.506
Poland,1993,,71.5951219512195
Pre-demographic dividend,1993,,49.0575881973971
Puerto Rico,1993,,74.029
"Korea, Dem. People's Rep.",1993,,71.871
Portugal,1993,,74.5121951219512
Paraguay,1993,,68.633
West Bank and Gaza,1993,,68.853
Pacific island small states,1993,,66.2728344508811
Post-demographic dividend,1993,,75.7222826838072
French Polynesia,1993,,74.804
Qatar,1993,,74.243
Romania,1993,,69.5634146341464
Russian Federation,1993,,64.9358536585366
Rwanda,1993,,42.166
South Asia,1993,,59.7114177115125
Saudi Arabia,1993,,70.303
Sudan,1993,,46.575
Senegal,1993,,56.996
Singapore,1993,,76.0463414634146
Solomon Islands,1993,,65.958
Sierra Leone,1993,,43.594
El Salvador,1993,,65.235
San Marino,1993,,
Somalia,1993,,50.648
Serbia,1993,,70.9655609756098
Sub-Saharan Africa (excluding high income),1993,,49.6943785518301
South Sudan,1993,,22.704
Sub-Saharan Africa,1993,,49.6969325187812
Small states,1993,,63.8956244415802
Sao Tome and Principe,1993,,61.138
Suriname,1993,,64.98
Slovak Republic,1993,,72.4487804878049
Slovenia,1993,,73.2536585365854
Sweden,1993,,78.0604878048781
Eswatini,1993,,60.233
Sint Maarten (Dutch part),1993,,72.293
Seychelles,1993,,69.4682926829268
Syrian Arab Republic,1993,,70.193
Turks and Caicos Islands,1993,,69.625
Chad,1993,,46.318
East Asia & Pacific (IDA & IBRD countries),1993,,68.3047872332414
Europe & Central Asia (IDA & IBRD countries),1993,,66.9758293228897
Togo,1993,,54.195
Thailand,1993,,71.068
Tajikistan,1993,,52.867
Turkmenistan,1993,,63.804
Latin America & the Caribbean (IDA & IBRD countries),1993,,68.6519201642099
Timor-Leste,1993,,47.254
Middle East & North Africa (IDA & IBRD countries),1993,,66.4478433545246
Tonga,1993,,67.855
South Asia (IDA & IBRD),1993,,59.7114177115125
Sub-Saharan Africa (IDA & IBRD countries),1993,,49.6969325187812
Trinidad and Tobago,1993,,68.811
Tunisia,1993,,71.235
Turkiye,1993,,68.911
Tuvalu,1993,,62.654
Tanzania,1993,,50.87
Uganda,1993,,46.237
Ukraine,1993,,68.1307317073171
Upper middle income,1993,,68.2964886784149
Uruguay,1993,,73.579
United States,1993,,75.419512195122
Uzbekistan,1993,,64.829
St. Vincent and the Grenadines,1993,,72.458
"Venezuela, RB",1993,,71.925
British Virgin Islands,1993,,73.996
Virgin Islands (U.S.),1993,,71.8177073170732
Viet Nam,1993,,70.621
Vanuatu,1993,,67.528
World,1993,,65.7802346645702
Samoa,1993,,68.701
Kosovo,1993,,71.817
"Yemen, Rep.",1993,,59.859
South Africa,1993,,63.045
Zambia,1993,,46.209
Zimbabwe,1993,,54.426
Aruba,1994,,73.272
Africa Eastern and Southern,1994,,50.882581820857
Afghanistan,1994,,51.495
Africa Western and Central,1994,,48.6818922948796
Angola,1994,,43.422
Albania,1994,,74.131
Andorra,1994,,
Arab World,1994,,65.4967268722014
United Arab Emirates,1994,,72.598
Argentina,1994,,73.172
Armenia,1994,,69.073
American Samoa,1994,,
Antigua and Barbuda,1994,,73.591
Australia,1994,,77.8780487804878
Austria,1994,,76.419512195122
Azerbaijan,1994,,61.594
Burundi,1994,,44.08
Belgium,1994,,76.6917073170732
Benin,1994,,54.91
Burkina Faso,1994,,49.307
Bangladesh,1994,,58.617
Bulgaria,1994,,71.2087804878049
Bahrain,1994,,73.517
"Bahamas, The",1994,,70.851
Bosnia and Herzegovina,1994,,67.209
Belarus,1994,,68.7682926829268
Belize,1994,,70.316
Bermuda,1994,,73.608
Bolivia,1994,,58.989
Brazil,1994,,67.568
Barbados,1994,,73.211
Brunei Darussalam,1994,,72.553
Bhutan,1994,,58.635
Botswana,1994,,56.154
Central African Republic,1994,,47.853
Canada,1994,,77.8717073170732
Central Europe and the Baltics,1994,,70.8695439447473
Switzerland,1994,,78.35
Channel Islands,1994,,78.005
Chile,1994,,74.614
